Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2020-02-18 22:33:42,44.17517,-70.51271,Oxford,ME,21.0,93.0,8.0,0.0,0.0,Light Snow
2,2020-02-19 00:43:26,43.77081,-70.20194000000001,Cumberland Foreside,ME,28.0,85.0,10.0,7.0,0.0,Cloudy
2,2020-02-19 00:55:27,43.70637,-70.25543,Falmouth,ME,28.0,85.0,10.0,7.0,0.0,Cloudy
2,2020-02-19 10:19:28,44.80222,-69.2199,Plymouth,ME,35.0,61.0,10.0,8.0,0.0,Mostly Cloudy
2,2020-02-19 17:45:47,43.80468,-70.17007,Yarmouth,ME,31.0,33.0,10.0,6.0,0.0,Fair
2,2020-02-19 17:45:47,43.81072,-70.16197,Yarmouth,ME,31.0,33.0,10.0,6.0,0.0,Fair
2,2020-02-20 16:24:00,43.65223,-70.33119,Portland,ME,25.0,41.0,10.0,10.0,0.0,Fair
2,2020-02-24 04:21:41,43.12222,-70.72491,Kittery,ME,28.0,71.0,10.0,0.0,0.0,Fair
2,2020-02-24 09:06:00,44.40498,-69.75058,Augusta,ME,28.0,96.0,5.0,0.0,0.0,Fair
3,2020-02-24 12:03:43,44.34471,-69.79694,Augusta,ME,45.0,48.0,9.0,8.0,0.0,Fair
2,2020-02-24 15:09:44,44.87715,-68.6995,Orono,ME,47.0,48.0,10.0,9.0,0.0,Fair
2,2020-02-25 19:27:42,43.73769,-70.22700999999999,Falmouth,ME,41.0,82.0,10.0,0.0,0.0,Cloudy
2,2020-02-26 19:17:57,43.94974000000001,-70.3325,New Gloucester,ME,41.0,55.0,10.0,0.0,0.0,Cloudy
2,2020-02-27 15:42:00,44.78882,-69.17138,Etna,ME,36.0,89.0,4.0,13.0,0.0,Light Rain
2,2020-02-27 13:01:28,44.80473,-69.37521,Pittsfield,ME,35.0,96.0,5.0,7.0,0.09,Cloudy
2,2020-02-28 13:52:32,46.04675,-68.44355,Patten,ME,26.0,60.0,5.0,12.0,0.0,Light Snow
2,2020-02-28 09:54:01,43.56444000000001,-70.41369,Saco,ME,33.0,37.0,10.0,10.0,0.0,Mostly Cloudy
2,2020-02-28 19:50:14,43.85923,-70.37477,Gray,ME,28.0,51.0,10.0,9.0,0.0,Fair
2,2020-01-01 16:17:02,43.8248,-70.32111,Gray,ME,35.0,72.0,10.0,7.0,0.0,Cloudy
2,2020-01-02 08:58:18,43.6675,-70.33122,Portland,ME,31.0,69.0,10.0,7.0,0.0,Partly Cloudy
2,2020-01-02 08:58:18,43.6675,-70.33122,Portland,ME,31.0,69.0,10.0,7.0,0.0,Partly Cloudy
2,2020-01-02 11:21:34,43.6837,-70.2528,Portland,ME,34.0,59.0,10.0,5.0,0.0,Mostly Cloudy
2,2020-01-02 16:17:05,44.11617,-70.05566,Sabattus,ME,36.0,62.0,10.0,0.0,0.0,Fair
2,2020-01-03 19:29:02,44.62673,-67.78734,Columbia Falls,ME,34.0,92.0,10.0,0.0,0.0,Mostly Cloudy
2,2020-01-06 19:59:03,44.76613,-68.93171,Hampden,ME,21.0,88.0,3.0,0.0,0.0,Light Snow
