Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2019-06-18 08:32:11,34.342972,-89.541779,Oxford,MS,70.0,100.0,4.0,6.0,0.0,Light Drizzle
2,2019-06-18 09:18:17,30.303539,-89.583138,Bay Saint Louis,MS,79.0,84.0,10.0,15.0,0.0,Thunder in the Vicinity
2,2019-06-18 09:39:30,30.735640000000004,-89.48616,Poplarville,MS,,,,,,
3,2019-06-18 15:59:03,30.44165,-88.717613,Ocean Springs,MS,78.0,87.0,9.0,9.0,0.03,Light Rain
3,2019-06-19 08:24:33,32.394997,-90.145546,Jackson,MS,81.0,77.0,10.0,8.0,0.0,Fair
3,2019-06-19 17:38:13,32.276035,-90.194099,Jackson,MS,89.0,53.0,10.0,9.0,0.0,Fair
2,2019-06-19 07:59:31,31.353821000000003,-89.251999,Petal,MS,79.0,84.0,10.0,6.0,0.0,Fair
2,2019-06-19 13:41:01,34.368649,-89.51825,Oxford,MS,86.0,55.0,9.0,9.0,0.0,Fair
3,2019-06-20 08:40:16,32.306297,-90.164902,Jackson,MS,76.0,79.0,10.0,9.0,0.0,Fair
2,2019-06-20 07:27:07,30.38789,-89.327988,Pass Christian,MS,83.0,82.0,10.0,6.0,0.0,Fair
3,2019-06-21 17:14:21,30.43923400000001,-88.544067,Moss Point,MS,90.0,68.0,10.0,7.0,0.0,Fair
2,2019-06-21 04:16:54,32.354488,-90.648285,Vicksburg,MS,79.0,94.0,7.0,6.0,0.0,Cloudy
3,2019-06-21 09:39:06,32.359531,-90.668068,Vicksburg,MS,84.0,79.0,10.0,5.0,0.0,Partly Cloudy
2,2019-06-21 12:28:52,31.324705,-89.328987,Hattiesburg,MS,91.0,59.0,10.0,7.0,0.0,Fair
2,2019-06-21 16:27:46,31.299141,-89.308487,Hattiesburg,MS,90.0,63.0,10.0,8.0,0.0,Fair
3,2019-06-23 14:49:31,31.010735,-90.503456,Osyka,MS,91.0,57.0,9.0,10.0,0.0,T-Storm
2,2019-06-24 17:06:01,30.391340000000003,-88.97274,Biloxi,MS,86.0,59.0,10.0,8.0,0.0,Fair
2,2019-06-24 18:26:19,31.32494,-89.347931,Hattiesburg,MS,81.0,69.0,10.0,3.0,0.0,Fair
2,2019-06-25 10:41:00,32.310970000000005,-90.8974,Vicksburg,MS,82.0,71.0,10.0,5.0,0.0,Fair
2,2019-06-25 05:34:08,30.454102,-88.836403,Ocean Springs,MS,81.0,91.0,10.0,0.0,0.0,Mostly Cloudy
2,2019-06-26 11:06:24,31.38147,-89.36839300000004,Hattiesburg,MS,81.0,72.0,10.0,5.0,0.0,Fair
2,2019-06-27 08:13:30,32.33532,-89.976173,Brandon,MS,79.0,79.0,10.0,3.0,0.0,Partly Cloudy
2,2019-06-27 13:06:51,31.308187,-89.31739,Hattiesburg,MS,93.0,50.0,10.0,7.0,0.0,Thunder
3,2019-06-27 13:47:48,30.44454600000001,-89.031174,Gulfport,MS,96.0,40.0,10.0,7.0,0.0,Fair
3,2019-06-27 14:38:55,31.381792,-89.323616,Hattiesburg,MS,88.0,59.0,10.0,8.0,0.0,Thunder in the Vicinity
3,2019-06-27 15:46:59,30.44454600000001,-89.031174,Gulfport,MS,97.0,36.0,10.0,6.0,0.0,Fair
2,2019-06-28 10:29:03,32.349186,-90.827599,Vicksburg,MS,72.0,84.0,1.0,9.0,0.05,T-Storm
2,2019-06-28 06:36:25,34.962719,-90.003929,Horn Lake,MS,71.0,96.0,10.0,5.0,0.0,Mostly Cloudy
2,2019-06-28 08:37:13,34.894714,-89.689049,Byhalia,MS,75.0,83.0,10.0,6.0,0.0,Mostly Cloudy
3,2019-06-30 11:45:13,30.434664,-88.65564,Gautier,MS,81.0,77.0,10.0,6.0,0.01,Thunder in the Vicinity
4,2019-05-31 17:11:19,30.43923400000001,-88.544067,Moss Point,MS,91.0,52.0,10.0,5.0,0.0,Fair
2,2019-05-31 14:30:54,32.038261,-89.927887,Braxton,MS,90.0,48.0,10.0,9.0,0.0,Partly Cloudy
3,2019-05-31 17:10:38,32.360287,-90.234795,Jackson,MS,89.0,50.0,10.0,8.0,0.0,Fair
2,2019-05-31 17:23:43,34.962765000000005,-89.999245,Southaven,MS,85.0,40.0,10.0,13.0,0.0,Mostly Cloudy
2,2019-05-31 11:41:27,30.39467,-88.91145300000002,Biloxi,MS,91.0,54.0,10.0,5.0,0.0,Fair
